******************** 2 cycles ************************
(97, 166, 78, 97)
(98, 135, 92, 98)
(98, 135, 140, 98)
(98, 144, 22, 98)
(99, 3, 174, 99)
(99, 225, 290, 99)
(99, 194, 15, 99)
(99, 194, 290, 99)
(99, 194, 236, 99)
(101, 34, 123, 101)
(102, 3, 233, 102)
(103, 3, 233, 103)
(103, 3, 144, 103)
(103, 3, 174, 103)
(103, 96, 389, 103)
(103, 96, 334, 103)
(103, 19, 236, 103)
(103, 15, 135, 103)
(103, 15, 194, 103)
(103, 15, 267, 103)
(103, 15, 504, 103)
(103, 48, 375, 103)
(103, 92, 260, 103)
(103, 135, 493, 103)
(103, 264, 174, 103)
(106, 96, 334, 106)
(106, 235, 78, 106)
(106, 235, 308, 106)
(106, 235, 213, 106)
(106, 135, 88, 106)
(106, 135, 144, 106)
(106, 177, 308, 106)
(110, 266, 33, 110)
(118, 290, 3, 118)
(123, 55, 420, 123)
(123, 34, 420, 123)
(130, 155, 286, 130)
(130, 537, 360, 130)
(130, 360, 155, 130)
(133, 15, 267, 133)
(133, 194, 103, 133)
(133, 608, 0, 133)
(134, 177, 48, 134)
(135, 3, 182, 135)
(135, 3, 144, 135)
(135, 3, 458, 135)
(135, 3, 192, 135)
(135, 3, 557, 135)
(135, 96, 154, 135)
(135, 96, 334, 135)
(135, 103, 267, 135)
(135, 103, 375, 135)
(135, 233, 103, 135)
(135, 233, 291, 135)
(135, 144, 290, 135)
(135, 144, 370, 135)
(135, 177, 48, 135)
(135, 272, 103, 135)
(137, 103, 264, 137)
(137, 130, 360, 137)
(138, 213, 106, 138)
(141, 78, 236, 141)
(144, 3, 216, 144)
(144, 78, 402, 144)
(144, 22, 291, 144)
(144, 38, 253, 144)
(144, 135, 432, 144)
(146, 233, 3, 146)
(146, 233, 291, 146)
(166, 78, 214, 166)
(166, 118, 290, 166)
(174, 103, 236, 174)
(174, 103, 264, 174)
(174, 6, 319, 174)
(177, 15, 350, 177)
(177, 493, 134, 177)
(177, 291, 22, 177)
(192, 96, 334, 192)
(192, 15, 236, 192)
(192, 15, 264, 192)
(192, 210, 264, 192)
(192, 33, 290, 192)
(194, 103, 236, 194)
(194, 103, 267, 194)
(194, 15, 320, 194)
(194, 6, 319, 194)
(198, 41, 203, 198)
(198, 85, 247, 198)
(203, 529, 85, 203)
(207, 125, 333, 207)
(207, 208, 333, 207)
(213, 96, 334, 213)
(213, 106, 235, 213)
(213, 235, 354, 213)
(214, 290, 78, 214)
(216, 38, 253, 216)
(233, 103, 267, 233)
(233, 291, 3, 233)
(236, 103, 264, 236)
(236, 141, 290, 236)
(236, 375, 72, 236)
(240, 42, 353, 240)
(240, 310, 353, 240)
(241, 334, 96, 241)
(253, 110, 266, 253)
(260, 103, 267, 260)
(264, 137, 267, 264)
(267, 48, 319, 267)
(290, 135, 432, 290)
(291, 135, 432, 291)
(360, 137, 537, 360)

********************** 4 cycles **********************
(0, 133, 3, 103, 0)
(0, 133, 3, 144, 0)
(0, 133, 3, 133, 0)
(0, 133, 3, 36, 0)
(0, 133, 3, 608, 0)
(0, 133, 22, 135, 0)
(0, 133, 22, 97, 0)
(0, 133, 22, 6, 0)
(0, 133, 22, 133, 0)
(0, 133, 19, 103, 0)
(0, 133, 19, 48, 0)
(0, 133, 19, 6, 0)
(0, 133, 19, 236, 0)
(0, 133, 19, 36, 0)
(0, 133, 15, 103, 0)
(0, 133, 15, 48, 0)
(0, 133, 15, 6, 0)
(0, 133, 15, 135, 0)
(0, 133, 15, 97, 0)
(0, 133, 15, 83, 0)
(0, 133, 15, 236, 0)
(0, 133, 15, 36, 0)
(0, 133, 15, 608, 0)
(0, 133, 210, 144, 0)
(0, 133, 26, 133, 0)
(0, 133, 194, 103, 0)
(0, 133, 194, 20, 0)
(0, 133, 194, 6, 0)
(0, 133, 194, 97, 0)
(0, 133, 194, 83, 0)
(0, 133, 194, 236, 0)
(0, 133, 194, 36, 0)
(0, 133, 420, 34, 0)
(0, 133, 420, 123, 0)
(0, 133, 420, 608, 0)
(0, 133, 267, 103, 0)
(0, 133, 267, 48, 0)
(0, 133, 267, 135, 0)
(0, 133, 267, 97, 0)
(0, 133, 267, 83, 0)
(0, 133, 267, 133, 0)
(0, 133, 504, 103, 0)
(0, 133, 504, 36, 0)
(0, 133, 264, 137, 0)
(0, 133, 264, 236, 0)
(0, 133, 608, 236, 0)
(0, 133, 608, 36, 0)
(0, 236, 96, 6, 0)
(0, 236, 96, 36, 0)
(0, 236, 59, 236, 0)
(0, 236, 103, 48, 0)
(0, 236, 103, 6, 0)
(0, 236, 103, 135, 0)
(0, 236, 103, 83, 0)
(0, 236, 103, 236, 0)
(0, 236, 19, 48, 0)
(0, 236, 19, 6, 0)
(0, 236, 19, 236, 0)
(0, 236, 15, 48, 0)
(0, 236, 15, 6, 0)
(0, 236, 15, 135, 0)
(0, 236, 15, 97, 0)
(0, 236, 15, 83, 0)
(0, 236, 15, 236, 0)
(0, 236, 48, 6, 0)
(0, 236, 48, 97, 0)
(0, 236, 48, 135, 0)
(0, 236, 48, 144, 0)
(0, 236, 48, 236, 0)
(0, 236, 6, 97, 0)
(0, 236, 6, 83, 0)
(0, 236, 6, 144, 0)
(0, 236, 6, 236, 0)
(0, 236, 9, 144, 0)
(0, 236, 74, 83, 0)
(0, 236, 74, 236, 0)
(0, 236, 154, 135, 0)
(0, 236, 83, 20, 0)
(0, 236, 83, 36, 0)
(0, 236, 99, 236, 0)
(0, 236, 174, 83, 0)
(0, 236, 174, 236, 0)
(0, 236, 194, 20, 0)
(0, 236, 194, 97, 0)
(0, 236, 194, 83, 0)
(0, 236, 194, 236, 0)
(0, 236, 306, 236, 0)
(0, 236, 387, 34, 0)
(0, 236, 267, 135, 0)
(0, 236, 267, 97, 0)
(0, 236, 267, 83, 0)
(0, 236, 267, 36, 0)
(0, 236, 375, 135, 0)
(0, 236, 375, 272, 0)
(0, 236, 373, 83, 0)
(0, 236, 192, 135, 0)
(0, 236, 192, 71, 0)
(0, 236, 36, 236, 0)
(0, 236, 264, 137, 0)
(0, 236, 264, 236, 0)
(0, 236, 608, 236, 0)
(0, 36, 3, 103, 0)
(0, 36, 3, 144, 0)
(0, 36, 3, 36, 0)
(0, 36, 96, 6, 0)
(0, 36, 96, 36, 0)
(0, 36, 78, 97, 0)
(0, 36, 78, 144, 0)
(0, 36, 78, 103, 0)
(0, 36, 103, 48, 0)
(0, 36, 103, 6, 0)
(0, 36, 103, 135, 0)
(0, 36, 103, 83, 0)
(0, 36, 103, 36, 0)
(0, 36, 75, 48, 0)
(0, 36, 75, 6, 0)
(0, 36, 75, 36, 0)
(0, 36, 88, 135, 0)
(0, 36, 22, 135, 0)
(0, 36, 22, 97, 0)
(0, 36, 22, 6, 0)
(0, 36, 22, 36, 0)
(0, 36, 19, 48, 0)
(0, 36, 19, 6, 0)
(0, 36, 19, 36, 0)
(0, 36, 48, 6, 0)
(0, 36, 48, 97, 0)
(0, 36, 48, 135, 0)
(0, 36, 48, 144, 0)
(0, 36, 48, 114, 0)
(0, 36, 48, 36, 0)
(0, 36, 38, 135, 0)
(0, 36, 38, 144, 0)
(0, 36, 6, 97, 0)
(0, 36, 6, 83, 0)
(0, 36, 6, 144, 0)
(0, 36, 6, 36, 0)
(0, 36, 74, 83, 0)
(0, 36, 74, 36, 0)
(0, 36, 172, 135, 0)
(0, 36, 172, 97, 0)
(0, 36, 154, 135, 0)
(0, 36, 182, 135, 0)
(0, 36, 84, 36, 0)
(0, 36, 146, 36, 0)
(0, 36, 174, 83, 0)
(0, 36, 174, 36, 0)
(0, 36, 177, 36, 0)
(0, 36, 194, 20, 0)
(0, 36, 194, 97, 0)
(0, 36, 194, 83, 0)
(0, 36, 194, 36, 0)
(0, 36, 420, 34, 0)
(0, 36, 420, 123, 0)
(0, 36, 420, 608, 0)
(0, 36, 290, 135, 0)
(0, 36, 290, 36, 0)
(0, 36, 306, 36, 0)
(0, 36, 267, 135, 0)
(0, 36, 267, 97, 0)
(0, 36, 267, 83, 0)
(0, 36, 267, 36, 0)
(0, 36, 373, 83, 0)
(0, 36, 493, 36, 0)
(0, 36, 308, 36, 0)
(0, 36, 402, 97, 0)
(0, 36, 402, 144, 0)
(0, 36, 504, 36, 0)
(0, 36, 192, 135, 0)
(0, 36, 192, 71, 0)
(0, 36, 334, 135, 0)
(0, 36, 264, 137, 0)
(0, 36, 608, 36, 0)
(0, 336, 48, 103, 0)
(0, 336, 48, 6, 0)
(0, 336, 48, 97, 0)
(0, 336, 48, 135, 0)
(0, 336, 48, 144, 0)
(0, 336, 83, 103, 0)
(0, 336, 83, 20, 0)
(0, 336, 83, 6, 0)
(0, 336, 387, 34, 0)
(0, 336, 267, 103, 0)
(0, 336, 267, 48, 0)
(0, 336, 267, 135, 0)
(0, 336, 267, 97, 0)
(0, 336, 267, 83, 0)
(1, 22, 74, 49, 1)
(1, 22, 15, 49, 1)
(1, 22, 67, 33, 1)
(1, 22, 73, 33, 1)
(1, 22, 135, 33, 1)
(1, 22, 135, 214, 1)
(1, 22, 97, 33, 1)
(1, 22, 334, 33, 1)
(1, 22, 166, 214, 1)
(1, 22, 166, 289, 1)
(1, 22, 6, 33, 1)
(1, 22, 6, 49, 1)
(1, 22, 307, 33, 1)
(1, 22, 133, 210, 1)
(1, 22, 397, 33, 1)
(1, 22, 389, 33, 1)
(1, 22, 458, 33, 1)
(1, 22, 350, 33, 1)
(1, 22, 159, 33, 1)
(1, 22, 291, 33, 1)
(1, 22, 192, 210, 1)
(1, 22, 192, 33, 1)
(1, 110, 266, 33, 1)
(1, 67, 74, 49, 1)
(1, 106, 135, 33, 1)
(1, 106, 135, 214, 1)
(1, 106, 103, 33, 1)
(1, 106, 350, 33, 1)
(1, 106, 334, 33, 1)
(1, 182, 135, 33, 1)
(1, 182, 135, 214, 1)
(1, 265, 6, 33, 1)
(1, 265, 71, 33, 1)
(1, 237, 135, 33, 1)
(1, 237, 135, 214, 1)
(1, 99, 373, 49, 1)
(1, 103, 15, 49, 1)
(1, 103, 48, 33, 1)
(1, 103, 6, 33, 1)
(1, 103, 6, 49, 1)
(1, 103, 74, 49, 1)
(1, 103, 135, 33, 1)
(1, 103, 135, 214, 1)
(1, 103, 136, 49, 1)
(1, 103, 166, 214, 1)
(1, 103, 166, 289, 1)
(1, 103, 133, 210, 1)
(1, 103, 389, 33, 1)
(1, 103, 350, 33, 1)
(1, 103, 192, 210, 1)
(1, 103, 192, 33, 1)
(1, 103, 544, 49, 1)
(1, 33, 73, 33, 1)
(1, 33, 2, 33, 1)
(1, 33, 78, 214, 1)
(1, 33, 78, 33, 1)
(1, 33, 103, 33, 1)
(1, 33, 88, 33, 1)
(1, 33, 22, 33, 1)
(1, 33, 38, 33, 1)
(1, 33, 182, 33, 1)
(1, 33, 97, 33, 1)
(1, 33, 166, 214, 1)
(1, 33, 166, 289, 1)
(1, 33, 307, 33, 1)
(1, 33, 290, 33, 1)
(1, 33, 370, 33, 1)
(1, 33, 266, 33, 1)
(1, 33, 397, 33, 1)
(1, 33, 321, 33, 1)
(1, 33, 389, 33, 1)
(1, 33, 458, 33, 1)
(1, 33, 394, 33, 1)
(1, 33, 159, 33, 1)
(1, 33, 291, 33, 1)
(1, 33, 441, 33, 1)
(1, 33, 557, 33, 1)
(1, 306, 15, 49, 1)
(1, 306, 350, 33, 1)
(1, 306, 334, 33, 1)
(1, 266, 20, 49, 1)
(1, 266, 6, 49, 1)
(1, 266, 253, 49, 1)
(1, 389, 319, 49, 1)
(1, 458, 135, 214, 1)
(1, 458, 319, 49, 1)
(1, 71, 70, 214, 1)
(1, 71, 192, 210, 1)
(1, 71, 192, 33, 1)
(1, 350, 334, 33, 1)
(1, 213, 135, 33, 1)
(1, 213, 135, 214, 1)
(1, 213, 136, 49, 1)
(1, 291, 15, 49, 1)
(1, 291, 135, 214, 1)
(1, 291, 70, 214, 1)
(1, 291, 70, 49, 1)
(1, 291, 253, 49, 1)
(1, 291, 266, 49, 1)
(1, 291, 192, 210, 1)
(1, 207, 125, 33, 1)
(1, 334, 15, 49, 1)
(1, 334, 135, 33, 1)
(1, 334, 135, 214, 1)
(1, 334, 67, 33, 1)
(1, 334, 394, 214, 1)
(1, 334, 192, 33, 1)
